,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Bank deposit(target)
4816,56,blue-collar,married,secondary,no,475.0,yes,yes,unknown,20,jun,1,4,-1,0,unknown,no
4817,56,housemaid,married,primary,no,954.0,no,no,unknown,20,jun,1,10,-1,0,unknown,no
4818,56,blue-collar,married,primary,no,3643.0,no,no,unknown,20,jun,0,3,-1,0,unknown,no
4819,56,blue-collar,divorced,primary,no,0.0,no,no,unknown,20,jun,2,10,-1,0,unknown,no
4820,56,entrepreneur,married,unknown,no,0.0,no,no,unknown,20,jun,0,8,-1,0,unknown,no
4821,56,technician,married,unknown,no,9246.0,no,no,unknown,20,jun,2,3,-1,0,unknown,no
4822,56,blue-collar,married,secondary,no,277.0,no,no,unknown,20,jun,0,13,-1,0,unknown,no
4823,56,blue-collar,married,secondary,no,3129.0,no,no,unknown,20,jun,0,6,-1,0,unknown,no
4824,56,unknown,married,unknown,no,361.0,no,no,unknown,20,jun,4,7,-1,0,unknown,no
4825,56,unemployed,married,secondary,no,733.0,yes,no,unknown,20,jun,0,3,-1,0,unknown,no
4826,56,blue-collar,married,secondary,no,2561.0,no,no,unknown,20,jun,0,6,-1,0,unknown,no
4828,56,unknown,married,unknown,no,778.0,no,no,unknown,20,jun,0,4,-1,0,unknown,no
4829,56,retired,married,tertiary,no,5769.0,no,no,unknown,20,jun,0,3,-1,0,unknown,no
4830,56,blue-collar,divorced,unknown,no,1363.0,no,no,unknown,23,jun,0,3,-1,0,unknown,no
4831,56,housemaid,married,secondary,no,594.0,yes,yes,unknown,25,jun,2,1,-1,0,unknown,no
4832,56,management,married,tertiary,no,382.0,no,no,unknown,27,jun,4,2,-1,0,unknown,no
4833,56,blue-collar,married,primary,no,0.0,no,no,unknown,27,jun,4,2,-1,0,unknown,no
4834,56,entrepreneur,married,tertiary,no,-65.0,yes,no,unknown,30,jun,0,2,-1,0,unknown,no
4835,56,technician,married,tertiary,no,3082.0,yes,yes,unknown,30,jun,7,3,-1,0,unknown,no
4836,56,admin.,married,secondary,no,20.0,no,no,unknown,3,jul,2,1,-1,0,unknown,no
4837,56,entrepreneur,married,secondary,no,938.0,no,yes,unknown,3,jul,3,2,-1,0,unknown,no
4838,56,management,divorced,tertiary,no,94.0,no,no,unknown,4,jul,2,1,-1,0,unknown,no
4839,56,services,divorced,secondary,no,1347.0,no,yes,unknown,4,jul,11,2,-1,0,unknown,no
4840,56,housemaid,married,primary,no,58.0,no,yes,cellular,7,jul,3,6,-1,0,unknown,no
4841,56,blue-collar,married,primary,no,409.0,yes,no,telephone,7,jul,2,6,-1,0,unknown,no
4842,56,management,married,primary,no,21.0,no,no,cellular,7,jul,1,1,-1,0,unknown,no
4843,56,housemaid,divorced,secondary,no,977.0,no,no,cellular,7,jul,20,1,-1,0,unknown,no
4844,56,blue-collar,married,secondary,no,58932.0,no,no,telephone,7,jul,5,2,-1,0,unknown,no
4845,56,blue-collar,divorced,primary,no,12.0,no,no,cellular,8,jul,3,1,-1,0,unknown,no
4846,56,retired,married,tertiary,no,87.0,no,no,cellular,8,jul,2,2,-1,0,unknown,no
4847,56,blue-collar,married,primary,no,175.0,no,yes,cellular,8,jul,3,1,-1,0,unknown,no
4848,56,entrepreneur,married,tertiary,no,51439.0,no,yes,cellular,8,jul,5,1,-1,0,unknown,no
4849,56,admin.,single,secondary,no,-273.0,no,no,cellular,8,jul,1,2,-1,0,unknown,no
4850,56,retired,married,secondary,no,307.0,no,yes,cellular,8,jul,2,1,-1,0,unknown,no
4852,56,blue-collar,single,secondary,no,663.0,no,yes,cellular,8,jul,13,3,-1,0,unknown,yes
4853,56,blue-collar,married,secondary,no,339.0,no,no,telephone,8,jul,1,3,-1,0,unknown,no
4854,56,technician,married,secondary,no,61.0,no,yes,cellular,8,jul,1,1,-1,0,unknown,no
4855,56,blue-collar,married,primary,no,278.0,no,yes,cellular,9,jul,4,3,-1,0,unknown,no
4856,56,technician,married,tertiary,no,787.0,no,yes,cellular,9,jul,1,1,-1,0,unknown,no
4857,56,retired,married,tertiary,no,24.0,no,yes,cellular,9,jul,0,1,-1,0,unknown,no
4858,56,blue-collar,married,primary,yes,-160.0,no,no,cellular,9,jul,1,2,-1,0,unknown,no
4859,56,retired,married,primary,no,122.0,no,yes,cellular,9,jul,2,1,-1,0,unknown,no
4860,56,technician,married,secondary,no,778.0,no,no,cellular,9,jul,10,1,-1,0,unknown,no
4861,56,retired,married,secondary,no,343.0,no,yes,cellular,9,jul,1,1,-1,0,unknown,no
4865,56,management,married,secondary,no,1560.0,yes,no,cellular,9,jul,1,1,-1,0,unknown,no
4866,56,retired,married,secondary,no,289.0,no,no,cellular,10,jul,3,1,-1,0,unknown,no
4867,56,management,divorced,tertiary,no,3885.0,yes,no,cellular,10,jul,0,1,-1,0,unknown,no
4868,56,retired,divorced,secondary,no,-890.0,yes,no,cellular,10,jul,7,1,-1,0,unknown,no
4870,56,management,married,tertiary,no,1674.0,yes,yes,cellular,10,jul,2,1,-1,0,unknown,no
4871,56,services,married,primary,no,966.0,no,yes,cellular,10,jul,1,1,-1,0,unknown,no
4872,56,services,divorced,secondary,no,140.0,no,no,cellular,10,jul,2,1,-1,0,unknown,no
4873,56,admin.,married,secondary,no,510.0,yes,no,cellular,10,jul,4,1,-1,0,unknown,no
4874,56,retired,divorced,secondary,no,275.0,yes,yes,cellular,10,jul,5,1,-1,0,unknown,no
4875,56,retired,married,tertiary,no,89.0,no,no,telephone,10,jul,1,1,-1,0,unknown,no
4876,56,management,married,tertiary,no,586.0,no,no,telephone,10,jul,2,1,-1,0,unknown,no
4877,56,blue-collar,single,primary,no,533.0,no,yes,cellular,11,jul,2,1,-1,0,unknown,no
4878,56,technician,married,secondary,no,107.0,no,no,telephone,11,jul,0,4,-1,0,unknown,no
4879,56,management,married,tertiary,no,-762.0,yes,yes,cellular,11,jul,5,2,-1,0,unknown,no
4880,56,housemaid,married,primary,no,0.0,yes,yes,cellular,11,jul,1,2,-1,0,unknown,no
4881,56,entrepreneur,married,tertiary,no,40.0,no,yes,cellular,11,jul,2,2,-1,0,unknown,no
4882,56,retired,married,tertiary,no,142.0,no,yes,cellular,14,jul,5,5,-1,0,unknown,no
4883,56,management,married,tertiary,no,1631.0,yes,no,cellular,15,jul,6,3,-1,0,unknown,no
4884,56,admin.,married,secondary,no,105.0,no,no,telephone,15,jul,1,2,-1,0,unknown,no
4886,56,management,married,primary,no,17.0,yes,no,cellular,15,jul,2,4,-1,0,unknown,no
4887,56,blue-collar,married,primary,no,563.0,no,no,telephone,16,jul,0,1,-1,0,unknown,no
4888,56,blue-collar,married,secondary,no,0.0,no,yes,cellular,16,jul,6,2,-1,0,unknown,no
4889,56,management,divorced,tertiary,no,-563.0,no,no,cellular,16,jul,1,1,-1,0,unknown,no
4890,56,blue-collar,married,secondary,no,-199.0,no,yes,cellular,16,jul,7,2,-1,0,unknown,no
4891,56,self-employed,married,secondary,no,14.0,no,no,cellular,16,jul,3,1,-1,0,unknown,no
4892,56,blue-collar,married,primary,no,0.0,yes,no,cellular,16,jul,20,1,-1,0,unknown,yes
4893,56,management,married,tertiary,no,23.0,yes,no,cellular,16,jul,2,2,-1,0,unknown,no
4894,56,unemployed,married,secondary,no,2629.0,no,no,cellular,16,jul,4,2,-1,0,unknown,no
4895,56,blue-collar,married,primary,no,0.0,yes,no,cellular,17,jul,1,1,-1,0,unknown,no
4896,56,housemaid,divorced,primary,no,864.0,no,no,telephone,17,jul,0,6,-1,0,unknown,no
4897,56,management,married,tertiary,no,171.0,no,yes,telephone,17,jul,10,2,-1,0,unknown,no
4899,56,blue-collar,divorced,primary,yes,-1.0,no,no,cellular,18,jul,5,3,-1,0,unknown,no
4900,56,technician,divorced,secondary,no,179.0,no,no,cellular,18,jul,8,1,-1,0,unknown,yes
4901,56,entrepreneur,married,tertiary,no,21.0,no,no,cellular,21,jul,1,3,-1,0,unknown,no
4902,56,blue-collar,married,primary,no,826.0,yes,no,cellular,21,jul,14,1,-1,0,unknown,no
4903,56,retired,divorced,tertiary,no,158.0,no,yes,cellular,21,jul,14,1,-1,0,unknown,yes
4904,56,housemaid,married,secondary,no,619.0,yes,no,telephone,21,jul,1,1,-1,0,unknown,no
4905,56,retired,married,secondary,no,334.0,no,no,cellular,21,jul,1,1,-1,0,unknown,no
4907,56,services,married,primary,no,486.0,no,yes,telephone,21,jul,31,1,-1,0,unknown,yes
4908,56,retired,married,primary,no,340.0,yes,no,cellular,21,jul,20,1,-1,0,unknown,no
4909,56,technician,divorced,secondary,no,672.0,no,no,cellular,21,jul,1,9,-1,0,unknown,no
4910,56,management,married,primary,no,405.0,no,no,cellular,21,jul,4,2,-1,0,unknown,no
4911,56,retired,married,primary,no,161.0,no,yes,cellular,22,jul,2,2,-1,0,unknown,no
4913,56,entrepreneur,married,tertiary,no,693.0,no,no,cellular,22,jul,1,5,-1,0,unknown,no
4915,56,retired,divorced,tertiary,no,2370.0,no,no,cellular,23,jul,6,1,-1,0,unknown,no
4916,56,blue-collar,married,primary,no,187.0,yes,no,cellular,23,jul,2,2,-1,0,unknown,no
4917,56,blue-collar,married,primary,no,173.0,yes,yes,telephone,23,jul,0,2,-1,0,unknown,no
4918,56,services,divorced,secondary,no,191.0,no,no,cellular,23,jul,5,3,-1,0,unknown,no
4920,56,retired,married,tertiary,no,5.0,no,no,cellular,23,jul,2,3,-1,0,unknown,no
4921,56,admin.,divorced,secondary,no,-429.0,no,yes,cellular,23,jul,3,4,-1,0,unknown,no
4922,56,management,married,tertiary,no,94.0,no,no,cellular,23,jul,8,3,-1,0,unknown,no
4923,56,blue-collar,married,primary,no,0.0,yes,no,telephone,23,jul,4,5,-1,0,unknown,no
4924,56,retired,married,primary,no,2399.0,yes,no,cellular,23,jul,10,2,-1,0,unknown,no
4925,56,blue-collar,married,secondary,no,527.0,no,yes,telephone,23,jul,2,4,-1,0,unknown,no
4926,56,management,married,unknown,no,0.0,no,no,cellular,24,jul,0,29,-1,0,unknown,no
4927,56,technician,married,secondary,no,582.0,yes,no,cellular,24,jul,1,4,-1,0,unknown,no
4928,56,management,divorced,tertiary,no,535.0,yes,no,cellular,24,jul,1,1,-1,0,unknown,no
4929,56,management,divorced,tertiary,no,1654.0,yes,no,cellular,24,jul,5,2,-1,0,unknown,no
4930,56,technician,married,primary,no,0.0,yes,yes,cellular,24,jul,1,1,-1,0,unknown,no
4932,56,admin.,married,secondary,no,360.0,yes,yes,cellular,24,jul,1,2,-1,0,unknown,no
4933,56,management,divorced,tertiary,no,55.0,no,yes,cellular,25,jul,2,2,-1,0,unknown,no
4935,56,housemaid,married,primary,no,871.0,no,no,telephone,25,jul,2,1,-1,0,unknown,no
4936,56,management,married,tertiary,no,6475.0,no,no,cellular,25,jul,3,3,-1,0,unknown,no
4938,56,management,married,tertiary,no,-1493.0,no,yes,cellular,28,jul,1,4,-1,0,unknown,no
4939,56,blue-collar,divorced,secondary,no,1346.0,no,yes,cellular,28,jul,4,3,-1,0,unknown,no
4940,56,admin.,divorced,secondary,no,1026.0,yes,no,cellular,28,jul,2,2,-1,0,unknown,no
4941,56,management,divorced,tertiary,no,-141.0,no,no,cellular,28,jul,1,4,-1,0,unknown,no
4942,56,technician,married,secondary,no,76.0,yes,no,cellular,28,jul,1,3,-1,0,unknown,no
4943,56,services,married,secondary,no,4763.0,yes,no,telephone,28,jul,1,6,-1,0,unknown,no
4944,56,technician,married,secondary,no,124.0,yes,no,cellular,28,jul,5,12,-1,0,unknown,no
4946,56,services,married,secondary,no,467.0,no,yes,telephone,29,jul,1,8,-1,0,unknown,no
4947,56,retired,married,secondary,no,6114.0,no,no,telephone,29,jul,2,2,-1,0,unknown,no
4948,56,retired,married,primary,no,21.0,no,no,cellular,29,jul,5,7,-1,0,unknown,no
4949,56,services,married,unknown,no,0.0,no,no,cellular,29,jul,1,2,-1,0,unknown,no
4950,56,blue-collar,married,unknown,no,6710.0,no,no,cellular,29,jul,5,2,-1,0,unknown,no
4951,56,technician,married,secondary,no,1199.0,yes,yes,cellular,29,jul,5,2,-1,0,unknown,no
4952,56,blue-collar,married,secondary,no,659.0,yes,no,cellular,29,jul,1,3,-1,0,unknown,no
4953,56,blue-collar,divorced,secondary,no,934.0,no,no,cellular,29,jul,6,2,-1,0,unknown,no
4954,56,technician,married,secondary,no,332.0,no,no,telephone,29,jul,3,3,-1,0,unknown,no
4955,56,retired,married,primary,no,-464.0,yes,no,cellular,29,jul,13,6,-1,0,unknown,no
4956,56,housemaid,married,secondary,no,559.0,no,no,cellular,29,jul,1,5,-1,0,unknown,no
4957,56,retired,divorced,secondary,no,-82.0,no,yes,cellular,29,jul,3,6,-1,0,unknown,no
4958,56,unknown,married,unknown,no,1032.0,no,no,telephone,29,jul,3,4,-1,0,unknown,no
4960,56,blue-collar,married,secondary,no,1316.0,no,no,cellular,30,jul,1,5,-1,0,unknown,no
4961,56,entrepreneur,divorced,tertiary,no,2975.0,no,yes,cellular,30,jul,0,13,-1,0,unknown,no
4962,56,retired,divorced,primary,no,1177.0,no,no,cellular,30,jul,0,2,-1,0,unknown,no
4963,56,blue-collar,married,unknown,no,260.0,yes,no,telephone,30,jul,4,2,-1,0,unknown,no
4964,56,housemaid,single,secondary,no,68.0,no,yes,cellular,30,jul,1,3,-1,0,unknown,no
4965,56,retired,married,secondary,no,485.0,no,no,cellular,30,jul,1,2,-1,0,unknown,no
4966,56,unemployed,married,secondary,no,1340.0,no,yes,telephone,30,jul,3,6,-1,0,unknown,no
4967,56,management,married,tertiary,no,247.0,no,no,cellular,30,jul,0,2,-1,0,unknown,no
4969,56,retired,divorced,secondary,no,1005.0,no,yes,cellular,30,jul,1,4,-1,0,unknown,no
4970,56,retired,married,primary,no,152.0,yes,yes,cellular,30,jul,1,7,-1,0,unknown,no
4971,56,management,divorced,tertiary,no,66.0,no,yes,cellular,30,jul,1,4,-1,0,unknown,no
4972,56,services,married,secondary,no,5486.0,yes,no,cellular,30,jul,4,3,-1,0,unknown,no
4973,56,unemployed,divorced,tertiary,no,0.0,yes,no,cellular,30,jul,20,6,-1,0,unknown,no
4974,56,technician,divorced,unknown,no,1939.0,yes,no,cellular,30,jul,2,3,-1,0,unknown,no
4975,56,unemployed,married,unknown,no,846.0,yes,no,telephone,30,jul,3,7,-1,0,unknown,no
4976,56,management,married,tertiary,no,25290.0,no,no,cellular,31,jul,1,12,-1,0,unknown,no
4977,56,management,married,secondary,no,208.0,no,yes,telephone,31,jul,1,6,-1,0,unknown,no
4978,56,technician,married,unknown,no,689.0,no,no,cellular,31,jul,3,2,-1,0,unknown,no
4979,56,entrepreneur,divorced,tertiary,no,3846.0,no,no,cellular,31,jul,1,7,-1,0,unknown,no
4980,56,management,married,secondary,no,1502.0,no,no,telephone,31,jul,1,11,-1,0,unknown,no
4981,56,retired,married,secondary,no,0.0,no,no,telephone,31,jul,0,2,-1,0,unknown,no
4982,56,unknown,married,unknown,no,33.0,no,no,telephone,31,jul,0,15,-1,0,unknown,no
4983,56,technician,divorced,tertiary,no,1593.0,yes,no,cellular,31,jul,7,4,-1,0,unknown,no
4984,56,retired,married,secondary,no,728.0,no,no,cellular,31,jul,1,15,-1,0,unknown,no
4985,56,blue-collar,married,secondary,no,1362.0,no,no,telephone,31,jul,5,1,-1,0,unknown,no
4986,56,technician,married,tertiary,no,1476.0,no,no,telephone,31,jul,0,3,-1,0,unknown,no
4987,56,technician,married,tertiary,yes,-736.0,no,no,cellular,31,jul,4,8,-1,0,unknown,no
4988,56,admin.,married,secondary,no,2796.0,no,no,telephone,31,jul,0,3,-1,0,unknown,no
4989,56,blue-collar,married,primary,no,2163.0,no,no,telephone,31,jul,0,3,-1,0,unknown,no
4990,56,management,married,tertiary,no,-6.0,no,no,telephone,31,jul,0,16,-1,0,unknown,no
4991,56,services,married,tertiary,no,3480.0,no,no,cellular,4,aug,2,1,-1,0,unknown,no
4992,56,blue-collar,married,primary,no,136.0,no,no,cellular,4,aug,4,1,-1,0,unknown,no
4993,56,retired,married,secondary,no,277.0,no,no,cellular,4,aug,2,1,-1,0,unknown,no
4994,56,blue-collar,married,secondary,no,302.0,no,yes,cellular,4,aug,6,2,-1,0,unknown,no
4995,56,retired,divorced,secondary,no,-166.0,no,yes,cellular,4,aug,6,2,-1,0,unknown,no
4996,56,blue-collar,married,secondary,no,276.0,no,no,cellular,5,aug,4,1,-1,0,unknown,no
4997,56,technician,married,secondary,no,203.0,yes,no,cellular,5,aug,5,3,-1,0,unknown,no
4998,56,retired,married,secondary,no,364.0,no,no,cellular,5,aug,1,1,-1,0,unknown,no
4999,56,retired,married,secondary,no,388.0,yes,no,cellular,5,aug,1,1,-1,0,unknown,no
5000,56,technician,divorced,secondary,no,146.0,yes,no,cellular,5,aug,6,3,-1,0,unknown,yes
5001,56,retired,married,secondary,no,753.0,no,yes,cellular,6,aug,5,6,-1,0,unknown,no
5002,56,management,married,tertiary,no,1483.0,no,no,cellular,6,aug,0,4,-1,0,unknown,no
5003,56,retired,married,secondary,no,0.0,no,no,cellular,6,aug,1,3,-1,0,unknown,no
5004,56,services,married,secondary,yes,-8.0,no,no,cellular,6,aug,2,2,-1,0,unknown,no
5005,56,housemaid,single,primary,no,801.0,no,no,cellular,6,aug,15,4,-1,0,unknown,no
5006,56,services,married,secondary,no,144.0,no,no,cellular,6,aug,3,2,-1,0,unknown,no
5007,56,retired,married,primary,no,334.0,no,no,cellular,6,aug,2,2,-1,0,unknown,no
5008,56,retired,married,secondary,no,0.0,no,yes,cellular,7,aug,1,4,-1,0,unknown,no
5009,56,management,married,tertiary,no,3120.0,yes,no,cellular,7,aug,11,2,-1,0,unknown,no
5010,56,management,married,tertiary,no,79.0,no,no,cellular,7,aug,1,2,-1,0,unknown,no
5011,56,blue-collar,married,secondary,no,317.0,no,no,cellular,7,aug,1,7,-1,0,unknown,no
5012,56,technician,married,secondary,no,1093.0,no,no,cellular,7,aug,1,4,-1,0,unknown,no
5013,56,self-employed,married,secondary,no,445.0,no,no,cellular,7,aug,0,2,-1,0,unknown,no
5014,56,services,married,secondary,no,4719.0,yes,yes,cellular,7,aug,1,4,-1,0,unknown,no
5015,56,retired,married,secondary,no,255.0,no,no,cellular,7,aug,8,1,-1,0,unknown,no
5016,56,blue-collar,married,primary,no,1214.0,no,yes,cellular,7,aug,1,1,-1,0,unknown,no
5017,56,retired,married,secondary,no,1956.0,no,no,cellular,7,aug,2,2,-1,0,unknown,no
5018,56,retired,married,primary,no,3149.0,no,no,cellular,7,aug,2,3,-1,0,unknown,no
5019,56,blue-collar,married,primary,no,0.0,no,no,cellular,7,aug,2,6,-1,0,unknown,no
5020,56,retired,married,secondary,no,654.0,no,yes,cellular,7,aug,1,4,-1,0,unknown,no
5021,56,management,divorced,tertiary,no,66721.0,no,no,cellular,8,aug,7,2,-1,0,unknown,no
5022,56,services,married,secondary,no,750.0,no,yes,cellular,11,aug,1,3,-1,0,unknown,no
5023,56,management,married,tertiary,no,705.0,no,yes,cellular,11,aug,1,2,-1,0,unknown,no
5024,56,technician,married,secondary,no,944.0,no,no,cellular,11,aug,2,4,-1,0,unknown,no
5025,56,blue-collar,married,secondary,no,2750.0,no,no,cellular,11,aug,1,2,-1,0,unknown,no
5026,56,retired,married,secondary,no,646.0,no,no,cellular,11,aug,2,2,-1,0,unknown,no
5027,56,housemaid,married,unknown,no,1780.0,no,no,cellular,11,aug,1,2,-1,0,unknown,no
5028,56,services,divorced,secondary,no,476.0,no,no,cellular,11,aug,1,7,-1,0,unknown,no
5029,56,unknown,married,unknown,no,15088.0,no,no,cellular,11,aug,2,4,-1,0,unknown,no
5030,56,blue-collar,married,secondary,no,2395.0,no,no,cellular,12,aug,2,2,-1,0,unknown,no
5032,56,retired,married,tertiary,no,3616.0,no,yes,cellular,12,aug,1,2,-1,0,unknown,no
5033,56,admin.,married,unknown,no,1167.0,no,no,cellular,12,aug,7,9,-1,0,unknown,no
5034,56,admin.,married,unknown,no,681.0,no,no,cellular,13,aug,15,2,-1,0,unknown,no
5035,56,services,married,secondary,no,0.0,no,no,cellular,13,aug,1,4,-1,0,unknown,no
5036,56,admin.,married,unknown,no,1784.0,no,no,cellular,13,aug,1,2,-1,0,unknown,no
5037,56,housemaid,married,primary,no,19.0,no,no,cellular,13,aug,1,2,-1,0,unknown,no
5038,56,technician,divorced,secondary,no,1561.0,no,no,cellular,13,aug,1,1,-1,0,unknown,no
5039,56,management,married,tertiary,no,16377.0,no,no,cellular,13,aug,1,8,-1,0,unknown,no
5040,56,blue-collar,married,primary,no,397.0,yes,no,cellular,13,aug,4,2,-1,0,unknown,no
5042,56,technician,married,secondary,no,2065.0,no,no,cellular,14,aug,1,2,-1,0,unknown,no
5043,56,entrepreneur,divorced,secondary,no,179.0,no,no,cellular,14,aug,0,2,-1,0,unknown,no
5044,56,retired,married,tertiary,no,811.0,no,no,cellular,14,aug,2,19,-1,0,unknown,no
5045,56,blue-collar,married,secondary,no,1119.0,yes,no,cellular,14,aug,4,2,-1,0,unknown,no
5046,56,blue-collar,married,primary,no,8163.0,no,no,cellular,14,aug,20,4,-1,0,unknown,yes
5047,56,blue-collar,married,primary,no,2442.0,no,yes,cellular,18,aug,1,7,-1,0,unknown,no
5048,56,services,married,secondary,no,4914.0,no,no,cellular,18,aug,1,4,-1,0,unknown,no
5049,56,blue-collar,married,primary,no,3206.0,no,no,cellular,18,aug,2,3,-1,0,unknown,no
5051,56,blue-collar,married,secondary,no,324.0,no,no,cellular,18,aug,3,5,-1,0,unknown,no
5052,56,blue-collar,married,unknown,no,0.0,no,no,cellular,18,aug,1,3,-1,0,unknown,no
5053,56,retired,married,primary,no,63.0,no,no,cellular,19,aug,2,2,-1,0,unknown,no
5054,56,blue-collar,married,secondary,no,0.0,no,no,cellular,19,aug,7,15,-1,0,unknown,no
5055,56,retired,married,secondary,no,74.0,no,no,cellular,19,aug,2,2,-1,0,unknown,no
5056,56,retired,married,secondary,no,20.0,no,yes,cellular,19,aug,2,3,-1,0,unknown,no
5057,56,admin.,married,secondary,no,33.0,yes,no,cellular,19,aug,1,2,-1,0,unknown,no
5058,56,management,married,tertiary,no,1282.0,no,no,cellular,19,aug,5,4,-1,0,unknown,no
5059,56,management,married,tertiary,no,982.0,no,no,cellular,19,aug,1,6,-1,0,unknown,no
5060,56,technician,married,secondary,no,64.0,no,no,cellular,19,aug,0,4,-1,0,unknown,no
5061,56,management,married,tertiary,no,0.0,no,no,cellular,19,aug,8,4,-1,0,unknown,no
5062,56,technician,divorced,secondary,no,5.0,no,no,cellular,19,aug,1,1,-1,0,unknown,no
5063,56,self-employed,married,unknown,no,0.0,no,no,cellular,19,aug,2,1,-1,0,unknown,no
5064,56,technician,married,secondary,no,1750.0,no,no,cellular,19,aug,10,7,-1,0,unknown,no
5065,56,management,married,tertiary,no,96.0,yes,yes,cellular,19,aug,2,11,-1,0,unknown,no
5066,56,housemaid,married,primary,no,605.0,no,no,cellular,19,aug,3,6,-1,0,unknown,no
5067,56,blue-collar,married,primary,no,2324.0,yes,no,telephone,19,aug,2,4,-1,0,unknown,no
5068,56,admin.,married,secondary,no,374.0,no,no,cellular,20,aug,3,4,-1,0,unknown,no
5069,56,retired,married,primary,no,681.0,no,no,cellular,20,aug,3,4,-1,0,unknown,no
5070,56,blue-collar,married,secondary,no,300.0,no,no,cellular,20,aug,3,3,-1,0,unknown,no
